,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-28,Mon,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2020-10-04,Sun,Matchweek 4,Away,L 0–1,Fulham,Wolves,Y,LB,90,0,0,0,0,1,1,0,0,88,1,0,3,0.0,0.0,0.1,2,0,59,71,83.1,4,42,7,3,1,Match Report
2,2020-10-18,Sun,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,Y,WB,90,0,0,0,0,0,0,0,0,58,3,3,0,0.0,0.0,0.0,3,0,35,46,76.1,2,30,3,1,0,Match Report
3,2020-10-24,Sat,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,90,1,2,2,0.0,0.0,0.2,7,0,63,79,79.7,5,59,5,3,1,Match Report
4,2020-11-02,Mon,Matchweek 7,Home,W 2–0,Fulham,West Brom,Y,LB,90,0,0,0,0,0,0,0,0,86,3,1,2,0.0,0.0,0.0,2,1,54,77,70.1,3,41,5,1,1,Match Report
5,2020-11-07,Sat,Matchweek 8,Away,L 0–1,Fulham,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,71,2,0,0,0.0,0.0,0.0,4,0,38,59,64.4,2,36,1,3,2,Match Report
6,2020-11-22,Sun,Matchweek 9,Home,L 2–3,Fulham,Everton,Y,LB,90,0,0,0,0,0,0,1,0,86,0,1,1,0.0,0.0,0.2,3,0,61,78,78.2,2,39,7,4,3,Match Report
7,2020-11-30,Mon,Matchweek 10,Away,W 2–1,Fulham,Leicester City,Y,LB,90,0,0,0,0,1,1,0,0,54,2,2,1,0.1,0.1,0.3,2,0,26,39,66.7,2,23,1,2,2,Match Report
8,2020-12-05,Sat,Matchweek 11,Away,L 0–2,Fulham,Manchester City,Y,WB,90,0,0,0,0,0,0,0,0,58,3,4,3,0.0,0.0,0.0,0,0,27,39,69.2,2,32,5,3,3,Match Report
9,2020-12-13,Sun,Matchweek 12,Home,D 1–1,Fulham,Liverpool,Y,WB,90,0,0,0,0,0,0,0,0,47,4,2,1,0.0,0.0,0.0,2,0,17,29,58.6,4,17,1,4,2,Match Report
10,2020-12-16,Wed,Matchweek 13,Home,D 0–0,Fulham,Brighton,Y,WB,90,0,0,0,0,0,0,1,0,73,2,2,0,0.0,0.0,0.1,2,0,34,61,55.7,1,26,1,4,4,Match Report
11,2020-12-19,Sat,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,Y,"WB,LB",90,0,0,0,0,0,0,1,0,78,0,0,0,0.0,0.0,0.1,2,0,43,72,59.7,4,32,5,2,2,Match Report
12,2020-12-26,Sat,Matchweek 15,Home,D 0–0,Fulham,Southampton,Y,WB,90,0,0,0,0,1,0,0,0,60,1,3,0,0.1,0.1,0.3,4,0,32,46,69.6,7,21,2,4,1,Match Report
13,2021-01-13,Wed,Matchweek 16,Away,D 1–1,Fulham,Tottenham,Y,WB,90,0,0,0,0,2,0,0,0,75,1,3,2,0.1,0.1,0.1,4,1,42,64,65.6,4,46,7,4,3,Match Report
