,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-08-11,Sat,Matchweek 1,Away,W 2–1,Tottenham,Newcastle Utd,Y,"CM,DM",87,0,0,0,0,0,0,1,0,70,4,1,2,0.0,0.0,0.0,1,0,48,56,85.7,3,30,0,0,0,Match Report
1,2018-08-18,Sat,Matchweek 2,Home,W 3–1,Tottenham,Fulham,Y,DM,72,0,0,0,0,0,0,0,0,58,0,3,0,0.0,0.0,0.5,4,0,51,55,92.7,9,37,0,0,0,Match Report
2,2018-08-27,Mon,Matchweek 3,Away,W 3–0,Tottenham,Manchester Utd,Y,"DM,RM,CM",90,0,0,0,0,0,0,0,0,46,2,1,3,0.0,0.0,0.0,0,0,24,37,64.9,3,24,0,0,0,Match Report
3,2018-09-02,Sun,Matchweek 4,Away,L 1–2,Tottenham,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2018-09-15,Sat,Matchweek 5,Home,L 1–2,Tottenham,Liverpool,Y,"RM,DM",82,0,0,0,0,1,0,0,0,61,1,0,2,0.0,0.0,0.0,0,0,41,52,78.8,3,37,1,0,0,Match Report
5,2018-09-22,Sat,Matchweek 6,Away,W 2–1,Tottenham,Brighton,Y,DM,90,0,0,0,0,0,0,0,0,101,1,2,0,0.0,0.0,0.3,1,0,89,95,93.7,16,74,4,0,0,Match Report
6,2018-09-29,Sat,Matchweek 7,Away,W 2–0,Tottenham,Huddersfield,Y,"CB,CM",90,0,0,0,0,0,0,0,0,58,1,1,2,0.0,0.0,0.0,1,0,37,47,78.7,4,31,2,2,0,Match Report
7,2018-10-06,Sat,Matchweek 8,Home,W 1–0,Tottenham,Cardiff City,Y,"DM,CM",90,1,0,0,0,1,1,0,0,90,3,0,0,0.4,0.4,0.0,1,0,74,83,89.2,10,62,4,0,0,Match Report
8,2018-10-20,Sat,Matchweek 9,Away,W 1–0,Tottenham,West Ham,Y,"CM,RM",90,0,0,0,0,0,0,0,0,69,3,1,0,0.0,0.0,0.0,3,0,57,61,93.4,5,45,1,2,1,Match Report
9,2018-10-29,Mon,Matchweek 10,Home,L 0–1,Tottenham,Manchester City,Y,DM,66,0,0,0,0,0,0,0,0,35,1,0,1,0.0,0.0,0.0,0,0,26,31,83.9,0,25,0,0,0,Match Report
11,2018-11-10,Sat,Matchweek 12,Away,W 1–0,Tottenham,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2018-11-24,Sat,Matchweek 13,Home,W 3–1,Tottenham,Chelsea,Y,DM,90,0,0,0,0,1,0,0,0,59,2,2,3,0.1,0.1,0.1,3,1,32,45,71.1,1,15,0,0,0,Match Report
13,2018-12-02,Sun,Matchweek 14,Away,L 2–4,Tottenham,Arsenal,Y,"DM,CB",90,1,0,0,0,1,1,1,0,54,1,1,1,0.1,0.1,0.0,1,0,30,46,65.2,3,33,1,0,0,Match Report
14,2018-12-05,Wed,Matchweek 15,Home,W 3–1,Tottenham,Southampton,Y,"DM,CB",90,0,0,0,0,1,0,0,0,76,1,1,2,0.0,0.0,0.0,1,0,60,69,87.0,6,50,1,0,0,Match Report
15,2018-12-08,Sat,Matchweek 16,Away,W 2–0,Tottenham,Leicester City,Y,DM,90,0,0,0,0,0,0,1,0,97,4,1,0,0.0,0.0,0.0,0,0,75,88,85.2,5,70,1,0,0,Match Report
17,2019-01-20,Sun,Matchweek 23,Away,W 2–1,Tottenham,Fulham,N,"CM,AM",12,0,0,0,0,0,0,0,0,14,0,1,1,0.0,0.0,0.0,0,0,11,12,91.7,1,8,0,0,0,Match Report
18,2019-01-30,Wed,Matchweek 24,Home,W 2–1,Tottenham,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
19,2019-02-02,Sat,Matchweek 25,Home,W 1–0,Tottenham,Newcastle Utd,N,DM,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,1,0,Match Report
21,2019-03-09,Sat,Matchweek 30,Away,L 1–2,Tottenham,Southampton,Y,DM,90,0,0,0,0,1,0,0,0,88,0,0,2,0.0,0.0,0.0,0,0,62,79,78.5,5,47,0,0,0,Match Report
23,2019-04-20,Sat,Matchweek 35,Away,L 0–1,Tottenham,Manchester City,Y,CM,60,0,0,0,0,1,0,0,0,44,0,3,2,0.1,0.1,0.0,0,0,30,35,85.7,1,26,0,0,0,Match Report
24,2019-04-23,Tue,Matchweek 33,Home,W 1–0,Tottenham,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
25,2019-04-27,Sat,Matchweek 36,Home,L 0–1,Tottenham,West Ham,Y,"DM,LM,CM",90,0,0,0,0,0,0,0,0,94,0,2,2,0.0,0.0,0.0,3,0,76,85,89.4,18,64,2,2,1,Match Report
26,2019-05-04,Sat,Matchweek 37,Away,L 0–1,Tottenham,Bournemouth,Y,DM,45,0,0,0,0,0,0,1,0,39,2,1,2,0.0,0.0,0.0,2,0,25,30,83.3,1,22,0,0,0,Match Report
27,2019-05-12,Sun,Matchweek 38,Home,D 2–2,Tottenham,Everton,Y,CB,90,1,0,0,0,2,1,0,0,97,0,0,2,0.2,0.2,0.0,1,1,73,85,85.9,1,69,1,0,0,Match Report
