,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2018-08-12,Sun,Matchweek 1,Away,D 0–0,Burnley,Southampton,Y,RM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,2.0,0.0,1.0,0.4,0.4,0.0,1.0,0.0,18.0,25.0,72.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,45.0,12.0,85.7,5.0,8.0,62.5,0.0,2.0,0.0,0.1,0.0,1.0,1.0,1.0
1,2018-08-26,Sun,Matchweek 3,Away,L 2–4,Burnley,Fulham,Y,RM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,12.0,17.0,70.6,3.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,62.0,3.0,50.0,8.0,8.0,100.0,1.0,1.0,100.0,0.1,1.0,2.0,1.0,0.0
2,2018-09-02,Sun,Matchweek 4,Home,L 0–2,Burnley,Manchester Utd,Y,RM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,25.0,76.0,3.0,22.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,91.0,12.0,85.7,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0
3,2018-09-16,Sun,Matchweek 5,Away,L 0–1,Burnley,Wolves,Y,"RM,LM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,17.0,64.7,1.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,14.0,5.0,83.3,6.0,9.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2018-09-22,Sat,Matchweek 6,Home,W 4–0,Burnley,Bournemouth,Y,LM,90.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,45.0,4.0,2.0,4.0,0.3,0.3,0.2,2.0,1.0,23.0,30.0,76.7,3.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,319.0,45.0,16.0,76.2,5.0,7.0,71.4,1.0,1.0,100.0,0.1,2.0,0.0,2.0,1.0
5,2018-10-06,Sat,Matchweek 8,Home,D 1–1,Burnley,Huddersfield,Y,LM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,1.0,3.0,0.0,0.0,0.1,2.0,0.0,12.0,17.0,70.6,0.0,16.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,21.0,7.0,77.8,2.0,3.0,66.7,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0
6,2018-11-03,Sat,Matchweek 11,Away,L 2–4,Burnley,West Ham,Y,LM,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,14.0,17.0,82.4,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,36.0,10.0,90.9,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
7,2018-11-10,Sat,Matchweek 12,Away,D 0–0,Burnley,Leicester City,Y,RM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,16.0,75.0,1.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,28.0,8.0,80.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0
8,2018-11-26,Mon,Matchweek 13,Home,L 1–2,Burnley,Newcastle Utd,Y,"RM,AM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,3.0,0.0,0.0,0.1,3.0,0.0,28.0,34.0,82.4,1.0,19.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,95.0,16.0,84.2,11.0,11.0,100.0,1.0,2.0,50.0,0.2,1.0,2.0,1.0,1.0
9,2018-12-01,Sat,Matchweek 14,Away,L 0–2,Burnley,Crystal Palace,Y,RM,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,94.7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,38.0,12.0,100.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
