,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,W 3–2,Watford,Aston Villa,Y,"RM,RW",90.0,17.0,25.0,68.0,288.0,100.0,10.0,13.0,76.9,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.3,0.1,4.0,1.0,1.0,0.0,4.0,Match Report
1,2021-08-21,Sat,Matchweek 2,Away,L 0–2,Watford,Brighton,Y,"RM,RW",90.0,30.0,40.0,75.0,394.0,174.0,19.0,22.0,86.4,10.0,12.0,83.3,0.0,1.0,0.0,0.0,0.2,0.1,2.0,2.0,4.0,1.0,11.0,Match Report
2,2021-08-29,Sun,Matchweek 3,Away,L 0–1,Watford,Tottenham,Y,RM,90.0,18.0,24.0,75.0,314.0,32.0,9.0,10.0,90.0,6.0,6.0,100.0,2.0,3.0,66.7,0.0,0.2,0.1,2.0,0.0,1.0,0.0,2.0,Match Report
3,2021-09-11,Sat,Matchweek 4,Home,L 0–2,Watford,Wolves,Y,RM,90.0,18.0,29.0,62.1,251.0,85.0,12.0,14.0,85.7,5.0,8.0,62.5,1.0,2.0,50.0,0.0,0.1,0.1,1.0,3.0,1.0,0.0,3.0,Match Report
4,2021-09-18,Sat,Matchweek 5,Away,W 3–1,Watford,Norwich City,Y,RW,90.0,27.0,33.0,81.8,448.0,118.0,17.0,18.0,94.4,5.0,6.0,83.3,4.0,6.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Match Report
7,2021-10-16,Sat,Matchweek 8,Home,L 0–5,Watford,Liverpool,Y,"FW,LW",90.0,15.0,19.0,78.9,286.0,27.0,5.0,8.0,62.5,6.0,6.0,100.0,2.0,2.0,100.0,0.0,0.0,0.6,0.0,1.0,1.0,0.0,1.0,Match Report
9,2021-10-30,Sat,Matchweek 10,Home,L 0–1,Watford,Southampton,Y,"RW,RM",90.0,11.0,23.0,47.8,229.0,16.0,6.0,7.0,85.7,3.0,8.0,37.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
10,2021-11-07,Sun,Matchweek 11,Away,L 0–1,Watford,Arsenal,Y,"RM,RW,CM",90.0,10.0,16.0,62.5,198.0,0.0,4.0,5.0,80.0,5.0,7.0,71.4,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
11,2021-11-20,Sat,Matchweek 12,Home,W 4–1,Watford,Manchester Utd,Y,RM,67.0,11.0,19.0,57.9,106.0,30.0,9.0,13.0,69.2,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Match Report
13,2022-02-12,Sat,Matchweek 25,Home,L 0–2,Watford,Brighton,N,RM,45.0,7.0,11.0,63.6,111.0,19.0,3.0,5.0,60.0,4.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Match Report
14,2022-02-19,Sat,Matchweek 26,Away,W 1–0,Watford,Aston Villa,Y,RW,89.0,17.0,22.0,77.3,210.0,63.0,12.0,16.0,75.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,1.0,0.7,4.0,1.0,1.0,1.0,2.0,Match Report
15,2022-02-23,Wed,Matchweek 18,Home,L 1–4,Watford,Crystal Palace,Y,RW,90.0,24.0,30.0,80.0,394.0,49.0,10.0,10.0,100.0,11.0,14.0,78.6,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,Match Report
16,2022-02-26,Sat,Matchweek 27,Away,D 0–0,Watford,Manchester Utd,Y,RW,90.0,16.0,20.0,80.0,229.0,46.0,9.0,10.0,90.0,5.0,6.0,83.3,1.0,2.0,50.0,0.0,0.1,0.0,2.0,1.0,2.0,0.0,2.0,Match Report
19,2022-04-09,Sat,Matchweek 32,Home,L 0–3,Watford,Leeds United,Y,RW,90.0,13.0,19.0,68.4,185.0,65.0,7.0,9.0,77.8,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Match Report
20,2022-04-16,Sat,Matchweek 33,Home,L 1–2,Watford,Brentford,Y,RW,90.0,17.0,27.0,63.0,276.0,80.0,5.0,9.0,55.6,7.0,9.0,77.8,2.0,4.0,50.0,1.0,0.1,0.0,1.0,2.0,1.0,0.0,3.0,Match Report
22,2022-04-30,Sat,Matchweek 35,Home,L 1–2,Watford,Burnley,Y,RW,90.0,24.0,34.0,70.6,299.0,132.0,14.0,16.0,87.5,6.0,10.0,60.0,1.0,2.0,50.0,0.0,0.0,0.1,1.0,1.0,5.0,1.0,5.0,Match Report
23,2022-05-07,Sat,Matchweek 36,Away,L 0–1,Watford,Crystal Palace,Y,"RW,RM",90.0,8.0,14.0,57.1,96.0,9.0,7.0,7.0,100.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Match Report
