,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-08-12,Sat,Matchweek 1,Home,L 2–3,Chelsea,Burnley,N,FW,32.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.4,0.4,0.5,2.0,1.0,5.0,5.0,100.0,1.0,10.0,0.0,0.0,0.0,Match Report
1,2017-08-20,Sun,Matchweek 2,Away,W 2–1,Chelsea,Tottenham,Y,FW,78.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.5,0.5,0.0,1.0,0.0,11.0,19.0,57.9,1.0,19.0,3.0,0.0,0.0,Match Report
2,2017-08-27,Sun,Matchweek 3,Home,W 2–0,Chelsea,Everton,Y,FW,77.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.3,0.3,0.2,4.0,1.0,14.0,19.0,73.7,0.0,23.0,1.0,2.0,0.0,Match Report
3,2017-09-09,Sat,Matchweek 4,Away,W 2–1,Chelsea,Leicester City,Y,FW,90.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,31.0,1.0,0.0,0.0,0.4,0.4,0.1,2.0,0.0,16.0,22.0,72.7,2.0,14.0,4.0,0.0,0.0,Match Report
4,2017-09-17,Sun,Matchweek 5,Home,D 0–0,Chelsea,Arsenal,Y,FW,88.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,11.0,20.0,55.0,1.0,24.0,1.0,5.0,2.0,Match Report
5,2017-09-23,Sat,Matchweek 6,Away,W 4–0,Chelsea,Stoke City,Y,FW,90.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,41.0,0.0,0.0,1.0,1.2,1.2,0.0,0.0,0.0,15.0,27.0,55.6,0.0,25.0,5.0,4.0,1.0,Match Report
6,2017-09-30,Sat,Matchweek 7,Home,L 0–1,Chelsea,Manchester City,Y,FW,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,3.0,5.0,60.0,0.0,8.0,1.0,2.0,2.0,Match Report
8,2017-10-21,Sat,Matchweek 9,Home,W 4–2,Chelsea,Watford,Y,FW,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,14.0,22.0,63.6,3.0,20.0,1.0,1.0,1.0,Match Report
9,2017-10-28,Sat,Matchweek 10,Away,W 1–0,Chelsea,Bournemouth,Y,FW,78.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,33.0,1.0,0.0,0.0,0.7,0.7,0.1,3.0,1.0,16.0,25.0,64.0,1.0,21.0,1.0,1.0,0.0,Match Report
10,2017-11-05,Sun,Matchweek 11,Home,W 1–0,Chelsea,Manchester Utd,Y,FW,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,43.0,0.0,0.0,1.0,0.3,0.3,0.0,4.0,0.0,21.0,31.0,67.7,1.0,32.0,3.0,3.0,2.0,Match Report
11,2017-11-18,Sat,Matchweek 12,Away,W 4–0,Chelsea,West Brom,Y,FW,90.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,27.0,0.0,1.0,0.0,0.5,0.5,0.5,3.0,2.0,14.0,18.0,77.8,3.0,24.0,2.0,3.0,2.0,Match Report
12,2017-11-25,Sat,Matchweek 13,Away,D 1–1,Chelsea,Liverpool,Y,FW,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.1,0.1,0.0,4.0,1.0,21.0,32.0,65.6,4.0,19.0,2.0,2.0,2.0,Match Report
13,2017-11-29,Wed,Matchweek 14,Home,W 1–0,Chelsea,Swansea City,Y,FW,90.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,40.0,1.0,1.0,1.0,0.7,0.7,0.0,1.0,0.0,14.0,21.0,66.7,4.0,23.0,1.0,2.0,1.0,Match Report
14,2017-12-02,Sat,Matchweek 15,Home,W 3–1,Chelsea,Newcastle Utd,Y,FW,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,47.0,2.0,1.0,0.0,0.7,0.7,0.4,4.0,0.0,26.0,37.0,70.3,4.0,34.0,3.0,4.0,4.0,Match Report
15,2017-12-09,Sat,Matchweek 16,Away,L 0–1,Chelsea,West Ham,Y,FW,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.6,0.6,0.2,8.0,0.0,23.0,34.0,67.6,0.0,29.0,2.0,2.0,1.0,Match Report
17,2017-12-16,Sat,Matchweek 18,Home,W 1–0,Chelsea,Southampton,N,FW,18.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.1,0.1,0.1,4.0,0.0,9.0,9.0,100.0,0.0,11.0,2.0,3.0,2.0,Match Report
19,2017-12-26,Tue,Matchweek 20,Home,W 2–0,Chelsea,Brighton,Y,FW,81.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,28.0,0.0,1.0,0.0,0.5,0.5,0.0,3.0,0.0,21.0,23.0,91.3,1.0,23.0,1.0,1.0,1.0,Match Report
20,2017-12-30,Sat,Matchweek 21,Home,W 5–0,Chelsea,Stoke City,Y,FW,70.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.9,0.9,0.1,4.0,0.0,13.0,17.0,76.5,1.0,21.0,2.0,1.0,1.0,Match Report
21,2018-01-03,Wed,Matchweek 22,Away,D 2–2,Chelsea,Arsenal,Y,FW,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,43.0,0.0,2.0,0.0,1.2,1.2,0.1,7.0,0.0,20.0,29.0,69.0,2.0,27.0,9.0,3.0,2.0,Match Report
