,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2017-08-13,Sun,Matchweek 1,Home,W 4–0,Manchester Utd,West Ham,Y*,RB,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2017-08-19,Sat,Matchweek 2,Away,W 4–0,Manchester Utd,Swansea City,Y*,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2017-08-26,Sat,Matchweek 3,Home,W 2–0,Manchester Utd,Leicester City,Y*,RB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2017-09-09,Sat,Matchweek 4,Away,D 2–2,Manchester Utd,Stoke City,Y*,RB,90,5,4,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
4,2017-09-17,Sun,Matchweek 5,Home,W 4–0,Manchester Utd,Everton,Y*,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2017-09-23,Sat,Matchweek 6,Away,W 1–0,Manchester Utd,Southampton,Y*,"RB,WB",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2017-09-30,Sat,Matchweek 7,Home,W 4–0,Manchester Utd,Crystal Palace,Y,RB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2017-10-14,Sat,Matchweek 8,Away,D 0–0,Manchester Utd,Liverpool,Y*,RB,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
8,2017-10-21,Sat,Matchweek 9,Away,L 1–2,Manchester Utd,Huddersfield,Y*,"RB,WB",90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2017-10-28,Sat,Matchweek 10,Home,W 1–0,Manchester Utd,Tottenham,Y*,WB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2017-11-05,Sun,Matchweek 11,Away,L 0–1,Manchester Utd,Chelsea,Y*,"WB,RB",90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2017-11-18,Sat,Matchweek 12,Home,W 4–1,Manchester Utd,Newcastle Utd,Y*,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2017-11-25,Sat,Matchweek 13,Home,W 1–0,Manchester Utd,Brighton,Y*,RB,90,5,4,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
13,2017-11-28,Tue,Matchweek 14,Away,W 4–2,Manchester Utd,Watford,Y*,WB,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
14,2017-12-02,Sat,Matchweek 15,Away,W 3–1,Manchester Utd,Arsenal,Y*,"WB,RB",90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
15,2017-12-10,Sun,Matchweek 16,Home,L 1–2,Manchester Utd,Manchester City,Y*,RB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2017-12-13,Wed,Matchweek 17,Home,W 1–0,Manchester Utd,Bournemouth,Y*,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2017-12-17,Sun,Matchweek 18,Away,W 2–1,Manchester Utd,West Brom,Y*,RB,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2018-01-15,Mon,Matchweek 23,Home,W 3–0,Manchester Utd,Stoke City,Y*,RB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2018-01-20,Sat,Matchweek 24,Away,W 1–0,Manchester Utd,Burnley,Y*,RB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2018-01-31,Wed,Matchweek 25,Away,L 0–2,Manchester Utd,Tottenham,Y*,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
22,2018-02-03,Sat,Matchweek 26,Home,W 2–0,Manchester Utd,Huddersfield,Y*,RB,90,5,2,0,0,1,2,0,0,0,0,0,0,0,0,Match Report
23,2018-02-11,Sun,Matchweek 27,Away,L 0–1,Manchester Utd,Newcastle Utd,Y*,RB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2018-02-25,Sun,Matchweek 28,Home,W 2–1,Manchester Utd,Chelsea,Y*,RB,90,4,3,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
25,2018-03-05,Mon,Matchweek 29,Away,W 3–2,Manchester Utd,Crystal Palace,Y*,RB,66,4,4,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
26,2018-03-10,Sat,Matchweek 30,Home,W 2–1,Manchester Utd,Liverpool,Y*,RB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
27,2018-03-31,Sat,Matchweek 32,Home,W 2–0,Manchester Utd,Swansea City,Y*,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
28,2018-04-07,Sat,Matchweek 33,Away,W 3–2,Manchester Utd,Manchester City,Y*,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
29,2018-04-15,Sun,Matchweek 34,Home,L 0–1,Manchester Utd,West Brom,Y*,"RB,CB",90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
31,2018-04-29,Sun,Matchweek 36,Home,W 2–1,Manchester Utd,Arsenal,Y*,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
33,2018-05-10,Thu,Matchweek 31,Away,D 0–0,Manchester Utd,West Ham,Y*,RB,89,4,3,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
34,2018-05-13,Sun,Matchweek 38,Home,W 1–0,Manchester Utd,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
