,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-08-12,Sat,Matchweek 1,Away,W 2–0,Manchester City,Brighton,Y*,CB,90,0,0,0,0,0,0,0,0,94,1,3,2,0.0,0.0,0.0,2,0,79,87,90.8,10,58,2,0,0,Match Report
1,2017-08-21,Mon,Matchweek 2,Home,D 1–1,Manchester City,Everton,Y*,CB,90,0,0,0,0,1,0,1,0,75,0,1,0,0.0,0.0,0.0,1,0,62,72,86.1,5,41,6,0,0,Match Report
2,2017-08-26,Sat,Matchweek 3,Away,W 2–1,Manchester City,Bournemouth,Y*,CB,90,0,0,0,0,1,0,1,0,89,2,0,1,0.1,0.1,0.0,0,0,70,73,95.9,4,44,0,0,0,Match Report
4,2017-11-18,Sat,Matchweek 12,Away,W 2–0,Manchester City,Leicester City,Y*,CB,90,0,0,0,0,0,0,1,0,90,0,0,1,0.0,0.0,0.1,1,0,80,84,95.2,3,62,0,0,0,Match Report
5,2017-11-26,Sun,Matchweek 13,Away,W 2–1,Manchester City,Huddersfield,Y*,CB,79,0,0,0,0,2,0,0,0,85,3,0,0,0.1,0.1,0.0,0,0,72,77,93.5,8,60,6,0,0,Match Report
6,2017-11-29,Wed,Matchweek 14,Home,W 2–1,Manchester City,Southampton,Y*,CB,90,0,0,0,0,0,0,1,0,82,0,2,1,0.0,0.0,0.0,1,0,67,72,93.1,5,54,6,2,2,Match Report
7,2017-12-03,Sun,Matchweek 15,Home,W 2–1,Manchester City,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2017-12-10,Sun,Matchweek 16,Away,W 2–1,Manchester City,Manchester Utd,Y*,CB,45,0,0,0,0,0,0,0,0,48,0,1,0,0.0,0.0,0.0,1,0,44,47,93.6,2,33,1,0,0,Match Report
10,2017-12-23,Sat,Matchweek 19,Home,W 4–0,Manchester City,Bournemouth,Y*,CB,90,0,0,0,0,0,0,0,0,120,1,0,2,0.0,0.0,0.0,2,0,108,115,93.9,13,79,5,0,0,Match Report
11,2017-12-27,Wed,Matchweek 20,Away,W 1–0,Manchester City,Newcastle Utd,Y*,CB,10,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,12,12,100.0,1,6,0,0,0,Match Report
13,2018-01-31,Wed,Matchweek 25,Home,W 3–0,Manchester City,West Brom,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2018-02-03,Sat,Matchweek 26,Away,D 1–1,Manchester City,Burnley,Y*,CB,90,0,0,0,0,2,1,0,0,110,2,2,0,0.3,0.3,0.0,2,0,86,96,89.6,7,62,1,0,0,Match Report
15,2018-02-10,Sat,Matchweek 27,Home,W 5–1,Manchester City,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
16,2018-03-01,Thu,Matchweek 28,Away,W 3–0,Manchester City,Arsenal,Y*,CB,90,0,0,0,0,0,0,0,0,105,1,2,0,0.0,0.0,0.0,0,0,82,95,86.3,3,59,1,0,0,Match Report
17,2018-03-04,Sun,Matchweek 29,Home,W 1–0,Manchester City,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
18,2018-03-12,Mon,Matchweek 30,Away,W 2–0,Manchester City,Stoke City,Y*,CB,90,0,0,0,0,0,0,0,0,122,1,1,0,0.0,0.0,0.0,0,0,100,107,93.5,7,72,0,0,0,Match Report
19,2018-03-31,Sat,Matchweek 32,Away,W 3–1,Manchester City,Everton,Y*,CB,90,0,0,0,0,0,0,0,0,104,0,0,0,0.0,0.0,0.0,0,0,92,97,94.8,2,60,0,0,0,Match Report
20,2018-04-07,Sat,Matchweek 33,Home,L 2–3,Manchester City,Manchester Utd,Y*,CB,90,1,0,0,0,2,1,1,0,77,0,2,0,0.1,0.1,0.0,0,0,62,70,88.6,3,52,0,1,1,Match Report
21,2018-04-14,Sat,Matchweek 34,Away,W 3–1,Manchester City,Tottenham,Y*,CB,90,0,1,0,0,0,0,1,0,84,5,2,2,0.0,0.0,0.3,2,1,59,67,88.1,1,45,0,0,0,Match Report
22,2018-04-22,Sun,Matchweek 35,Home,W 5–0,Manchester City,Swansea City,Y*,CB,90,0,0,0,0,1,0,0,0,144,4,0,0,0.2,0.2,0.0,0,0,131,139,94.2,6,92,1,0,0,Match Report
24,2018-05-09,Wed,Matchweek 31,Home,W 3–1,Manchester City,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,126,0,0,0,0.0,0.0,0.0,1,0,121,124,97.6,5,91,2,0,0,Match Report
25,2018-05-13,Sun,Matchweek 38,Away,W 1–0,Manchester City,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
