,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-10,Sat,Matchweek 1,Away,W 5–0,Manchester City,West Ham,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2019-08-17,Sat,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2019-08-25,Sun,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,CB,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2019-08-31,Sat,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,CB,36,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
5,2020-01-21,Tue,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,Y,CB,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2020-02-19,Wed,Matchweek 26,Home,W 2–0,Manchester City,West Ham,Y,CB,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2020-02-22,Sat,Matchweek 27,Away,W 1–0,Manchester City,Leicester City,Y,CB,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2020-06-17,Wed,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,Y,CB,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2020-06-22,Mon,Matchweek 30,Home,W 5–0,Manchester City,Burnley,N,CB,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2020-06-25,Thu,Matchweek 31,Away,L 1–2,Manchester City,Chelsea,Y,CB,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2020-07-02,Thu,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,Y,CB,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2020-07-05,Sun,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,CB,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
15,2020-07-08,Wed,Matchweek 34,Home,W 5–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
16,2020-07-11,Sat,Matchweek 35,Away,W 5–0,Manchester City,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2020-07-15,Wed,Matchweek 36,Home,W 2–1,Manchester City,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
18,2020-07-21,Tue,Matchweek 37,Away,W 4–0,Manchester City,Watford,Y,CB,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2020-07-26,Sun,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
